date,safegraph_place,visitor_home_cbg,number
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,517700010001,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,511970502003,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,517500101021,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,511610312022,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,540550015003,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,510719304003,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,517750101003,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,511210211001,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,511552101004,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,511210207004,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,511552102023,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,510350804001,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,510230405011,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,511552101003,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,510639201011,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,511210203005,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,511552104005,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,511552107003,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,517500101013,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,511210211004,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,511552105002,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,511552107002,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,511210208002,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,511850211003,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,370810157071,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,517500101022,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,510719303006,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,510719304002,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,517500101011,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,517750103004,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,511210214003,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,511970504024,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,450190026111,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,510190306012,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,511210211003,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,510450501002,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,511210209001,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,511970504021,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,517500102001,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,510719301001,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,511552102013,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,511552104001,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,511139301002,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,511610305001,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,517700028001,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,510719302002,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,511210215004,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,511552106002,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,510639202002,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,511210208004,4
2020-02-17,sg:427a8540011e4ad7846df1f03f069f1b,517500102005,4
2020-02-17,sg:72254862c3654574a43bfa6372a4ca3d,511610301003,4
2020-02-17,sg:72254862c3654574a43bfa6372a4ca3d,511210211002,4
2020-02-17,sg:10589ac6918c4c86bae55a0f51c492ee,
2020-02-17,sg:206b3df975354bbdb39190d66ddb2c17,240338036051,6
2020-02-17,sg:206b3df975354bbdb39190d66ddb2c17,510594526002,5
2020-02-17,sg:206b3df975354bbdb39190d66ddb2c17,511076102012,4
2020-02-17,sg:206b3df975354bbdb39190d66ddb2c17,510594521013,4
2020-02-17,sg:8a483bdf17ea4451bbe7029bc41267d3,511076110042,5
2020-02-17,sg:8a483bdf17ea4451bbe7029bc41267d3,511076103002,4
2020-02-17,sg:8a483bdf17ea4451bbe7029bc41267d3,511076110131,4
2020-02-17,sg:8a483bdf17ea4451bbe7029bc41267d3,240037307002,4
2020-02-17,sg:8a483bdf17ea4451bbe7029bc41267d3,511076110022,4
2020-02-17,sg:8a483bdf17ea4451bbe7029bc41267d3,511076110241,4
2020-02-17,sg:8a483bdf17ea4451bbe7029bc41267d3,511076110141,4
2020-02-17,sg:8a483bdf17ea4451bbe7029bc41267d3,511076106013,4
2020-02-17,sg:8a483bdf17ea4451bbe7029bc41267d3,510690508011,4
2020-02-17,sg:8a483bdf17ea4451bbe7029bc41267d3,511076110252,4
2020-02-17,sg:8a483bdf17ea4451bbe7029bc41267d3,511076110232,4
2020-02-17,sg:8a483bdf17ea4451bbe7029bc41267d3,510594912013,4
2020-02-17,sg:777934f88155439a95264499df1ca4be,
2020-02-17,sg:3b3206833dae49e3b6f78cca3e6ecf56,511552104002,4
2020-02-17,sg:6cc5e8cb83a84370b6dee7a5b1864226,080679707042,4
2020-02-17,sg:6cc5e8cb83a84370b6dee7a5b1864226,517500101011,4
2020-02-17,sg:6cc5e8cb83a84370b6dee7a5b1864226,517700029004,4
2020-02-17,sg:6cc5e8cb83a84370b6dee7a5b1864226,511210210001,4
2020-02-17,sg:172b76bef22f4229ab2a20d9b66c199d,
2020-02-17,sg:f7da6a82d67244afaf432685617b5cf7,511552101003,4
2020-02-17,sg:adbc2f3909b647d3904402c88e7822ca,511210213002,4
2020-02-17,sg:adbc2f3909b647d3904402c88e7822ca,517500102004,4
2020-02-17,sg:2b12c241bd94430ab78509382bf93841,240217525022,4
2020-02-17,sg:2b12c241bd94430ab78509382bf93841,511076105042,4
2020-02-17,sg:65d2c0b437704107b0f2f9d1afb05a7c,
2020-02-17,sg:8cc895bb4b7d491aab1359d8ba874dfb,
2020-02-17,sg:bf33b4744082457e800e6e28095bd5eb,
2020-02-17,sg:57c655da8d784c30b5bf3b22c145c2ee,
2020-02-17,sg:7843649d066c47f1a0f9e0e153481444,
2020-02-17,sg:43b6a05c86e641d68c5b13a849f59946,
2020-02-17,sg:64560e53560d45d4a32052e79651d04f,
2020-02-17,sg:d07c0f28168544b782d1749743e0d03a,
2020-02-17,sg:13d4f6d024f4476cb25d4477f2ab945e,511210209002,4
2020-02-17,sg:13d4f6d024f4476cb25d4477f2ab945e,511210214002,4
2020-02-17,sg:7d5d49a3f0c747ff81961f20d4efe7f0,511210203002,4
2020-02-17,sg:7d5d49a3f0c747ff81961f20d4efe7f0,511790103051,4
2020-02-17,sg:af564afa72b444298568270f963aa213,511552106003,4
2020-02-17,sg:af564afa72b444298568270f963aa213,511552102021,4
2020-02-17,sg:2e265cef57b1491db7fc0ef6d4389f37,540379725061,4
2020-02-17,sg:3a79791cd0a1472b83e448fe2c278be3,
2020-02-17,sg:021d74af91bb48beae23d717dded2787,511076110231,4
2020-02-17,sg:021d74af91bb48beae23d717dded2787,511076112082,4
2020-02-17,sg:021d74af91bb48beae23d717dded2787,510690511013,4
2020-02-17,sg:021d74af91bb48beae23d717dded2787,511076105031,4
2020-02-17,sg:021d74af91bb48beae23d717dded2787,511076111021,4
2020-02-17,sg:021d74af91bb48beae23d717dded2787,511076110062,4
2020-02-17,sg:021d74af91bb48beae23d717dded2787,511076106012,4
2020-02-17,sg:5c0a8b19bf3c4c93a0aaa23afab03c96,
2020-02-17,sg:2315743e9e3d4cf8ade0fea17e396301,511552101005,4
2020-02-17,sg:2315743e9e3d4cf8ade0fea17e396301,511210215001,4
2020-02-17,sg:2315743e9e3d4cf8ade0fea17e396301,510639202002,4
2020-02-17,sg:2315743e9e3d4cf8ade0fea17e396301,511970504024,4
2020-02-17,sg:15e79d458d05465bb0af3eaa41853ffe,511552101005,4
2020-02-17,sg:64930390d79c45d28c48ab6c022ce5a5,510719303001,4
2020-02-17,sg:64930390d79c45d28c48ab6c022ce5a5,511210209001,4
2020-02-17,sg:3f66d7c129a04c209ed493d5bdae1355,
2020-02-17,sg:724e75fddf494a9d9f1202ef2eb8530d,511210211003,11
2020-02-17,sg:724e75fddf494a9d9f1202ef2eb8530d,240037014002,6
2020-02-17,sg:724e75fddf494a9d9f1202ef2eb8530d,511210205003,4
2020-02-17,sg:724e75fddf494a9d9f1202ef2eb8530d,511210210002,4
2020-02-17,sg:724e75fddf494a9d9f1202ef2eb8530d,510719301001,4
2020-02-17,sg:724e75fddf494a9d9f1202ef2eb8530d,511210207004,4
2020-02-17,sg:724e75fddf494a9d9f1202ef2eb8530d,511210203002,4
2020-02-17,sg:724e75fddf494a9d9f1202ef2eb8530d,510639201013,4
2020-02-17,sg:a2fc769ad104456e89b5e7613979a356,
2020-02-17,sg:eb23e0ec07ba4be780cc657bf45ffcbd,511076118011,4
2020-02-17,sg:eb23e0ec07ba4be780cc657bf45ffcbd,511076102011,4
2020-02-17,sg:eb23e0ec07ba4be780cc657bf45ffcbd,510594915021,4
2020-02-17,sg:eb23e0ec07ba4be780cc657bf45ffcbd,511076118012,4
2020-02-17,sg:eb23e0ec07ba4be780cc657bf45ffcbd,511076118061,4
2020-02-17,sg:eb23e0ec07ba4be780cc657bf45ffcbd,511076112041,4
2020-02-17,sg:eb23e0ec07ba4be780cc657bf45ffcbd,511076101022,4
2020-02-17,sg:eb23e0ec07ba4be780cc657bf45ffcbd,511076110242,4
2020-02-17,sg:eb23e0ec07ba4be780cc657bf45ffcbd,511076110251,4
2020-02-17,sg:eb23e0ec07ba4be780cc657bf45ffcbd,511076110223,4
2020-02-17,sg:eb23e0ec07ba4be780cc657bf45ffcbd,511076105061,4
2020-02-17,sg:eb23e0ec07ba4be780cc657bf45ffcbd,511076112081,4
2020-02-17,sg:eb23e0ec07ba4be780cc657bf45ffcbd,511076110053,4
2020-02-17,sg:212791c91ace4e9d937c12f81ffd9f9e,
2020-02-17,sg:b8388a90e0aa4be592ccc2185e8b28b1,511210208001,5
2020-02-17,sg:b8388a90e0aa4be592ccc2185e8b28b1,511210208003,4
2020-02-17,sg:611ee406fd8d4561a2802bdc6f236b8b,511610305001,4
2020-02-17,sg:611ee406fd8d4561a2802bdc6f236b8b,511650103002,4
2020-02-17,sg:611ee406fd8d4561a2802bdc6f236b8b,511210203005,4
2020-02-17,sg:611ee406fd8d4561a2802bdc6f236b8b,511210201002,4
2020-02-17,sg:611ee406fd8d4561a2802bdc6f236b8b,511990504012,4
2020-02-17,sg:611ee406fd8d4561a2802bdc6f236b8b,510594318022,4
2020-02-17,sg:d1fa9817aac04ea6a5604633e1bbb932,511210210001,5
2020-02-17,sg:d1fa9817aac04ea6a5604633e1bbb932,511210212003,4
2020-02-17,sg:d1fa9817aac04ea6a5604633e1bbb932,511210210002,4
2020-02-17,sg:d1fa9817aac04ea6a5604633e1bbb932,511210211003,4
2020-02-17,sg:d1fa9817aac04ea6a5604633e1bbb932,510719303003,4
2020-02-17,sg:d1fa9817aac04ea6a5604633e1bbb932,511210215002,4
2020-02-17,sg:fcd669d945fa490d8220bd194a54b312,511076118052,5
2020-02-17,sg:fcd669d945fa490d8220bd194a54b312,511076101022,4
2020-02-17,sg:fcd669d945fa490d8220bd194a54b312,510430101004,4
2020-02-17,sg:fcd669d945fa490d8220bd194a54b312,511076110242,4
2020-02-17,sg:fcd669d945fa490d8220bd194a54b312,510594159002,4
2020-02-17,sg:fcd669d945fa490d8220bd194a54b312,511539014122,4
2020-02-17,sg:fcd669d945fa490d8220bd194a54b312,511076118011,4
2020-02-17,sg:fcd669d945fa490d8220bd194a54b312,510690508031,4
2020-02-17,sg:fcd669d945fa490d8220bd194a54b312,511076110253,4
2020-02-17,sg:fcd669d945fa490d8220bd194a54b312,511076110053,4
2020-02-17,sg:fcd669d945fa490d8220bd194a54b312,511076110041,4
2020-02-17,sg:fcd669d945fa490d8220bd194a54b312,518400002014,4
2020-02-17,sg:fcd669d945fa490d8220bd194a54b312,510594915022,4
2020-02-17,sg:fcd669d945fa490d8220bd194a54b312,511076110222,4
2020-02-17,sg:fcd669d945fa490d8220bd194a54b312,511076110151,4
2020-02-17,sg:fcd669d945fa490d8220bd194a54b312,511076102012,4
2020-02-17,sg:eb127029aba64da0a208641c774cd760,110010029002,4
2020-02-17,sg:954d77e55f09424cb8a7eadfcf37f8ef,511210214001,4
2020-02-17,sg:d85829d48c4141ada8ab36598397da51,
2020-02-17,sg:95fbdc2573bd45f19e47b145aab137f8,
2020-02-17,sg:2f9c1c82212c45cdbccbb15fd424150e,240276023061,4
2020-02-17,sg:2f9c1c82212c45cdbccbb15fd424150e,511076105033,4
2020-02-17,sg:66ee7caf99f24a658d0a00b9a2317ed6,511076110111,5
2020-02-17,sg:66ee7caf99f24a658d0a00b9a2317ed6,511076106014,4
2020-02-17,sg:66ee7caf99f24a658d0a00b9a2317ed6,511076107011,4
2020-02-17,sg:66ee7caf99f24a658d0a00b9a2317ed6,511076103002,4
2020-02-17,sg:549d0fc7b6cb4a398df75bac88ee5343,511210211003,4
2020-02-17,sg:549d0fc7b6cb4a398df75bac88ee5343,510639201022,4
2020-02-17,sg:344406d191204b9990339956aecec544,511076105073,8
2020-02-17,sg:344406d191204b9990339956aecec544,511076110061,4
2020-02-17,sg:344406d191204b9990339956aecec544,510594915023,4
2020-02-17,sg:344406d191204b9990339956aecec544,510619304021,4
2020-02-17,sg:344406d191204b9990339956aecec544,511539008012,4
2020-02-17,sg:344406d191204b9990339956aecec544,517100036001,4
2020-02-17,sg:344406d191204b9990339956aecec544,511076110121,4
2020-02-17,sg:344406d191204b9990339956aecec544,511076118063,4
2020-02-17,sg:344406d191204b9990339956aecec544,511076110242,4
2020-02-17,sg:07f1a6772de94c658447071316f5615d,510639202003,4
2020-02-17,sg:158f5911b9564a24ae8a04be65b397d3,510719302002,4
2020-02-17,sg:9df450dfc3af4ef2a69c8d84af1cf365,511076110242,6
2020-02-17,sg:9df450dfc3af4ef2a69c8d84af1cf365,511076110214,6
2020-02-17,sg:9df450dfc3af4ef2a69c8d84af1cf365,511076105073,5
2020-02-17,sg:9df450dfc3af4ef2a69c8d84af1cf365,516859201001,4
2020-02-17,sg:9df450dfc3af4ef2a69c8d84af1cf365,511076110241,4
2020-02-17,sg:9df450dfc3af4ef2a69c8d84af1cf365,511076105062,4
2020-02-17,sg:9df450dfc3af4ef2a69c8d84af1cf365,511076106043,4
2020-02-17,sg:9df450dfc3af4ef2a69c8d84af1cf365,511076110251,4
2020-02-17,sg:9df450dfc3af4ef2a69c8d84af1cf365,511076110093,4
2020-02-17,sg:9df450dfc3af4ef2a69c8d84af1cf365,511076110191,4
2020-02-17,sg:9df450dfc3af4ef2a69c8d84af1cf365,511076106041,4
2020-02-17,sg:9df450dfc3af4ef2a69c8d84af1cf365,511076106042,4
2020-02-17,sg:9df450dfc3af4ef2a69c8d84af1cf365,511076105033,4
2020-02-17,sg:c22c52a86dfc44b3ad981fb216704095,510450501002,4
2020-02-17,sg:c22c52a86dfc44b3ad981fb216704095,471710803003,4
2020-02-17,sg:c22c52a86dfc44b3ad981fb216704095,510639201012,4
2020-02-17,sg:c22c52a86dfc44b3ad981fb216704095,510411010081,4
2020-02-17,sg:c22c52a86dfc44b3ad981fb216704095,340190107021,4
2020-02-17,sg:ea1cdda30a974c3790065357a4c30008,
2020-02-17,sg:9215f3e63a184e99b976d5fe2c2ab0a6,511970504022,4
2020-02-17,sg:9215f3e63a184e99b976d5fe2c2ab0a6,517500102003,4
2020-02-17,sg:2d68828060224ad0839d963aa021b2d9,511210209001,4
2020-02-17,sg:b01f9a433f7d43e9a358df78a2cf778e,
2020-02-17,sg:37006cf179fe4af09226027262503001,
2020-02-17,sg:92b23dd91c6c40b7acbad4f85c1f3794,510670206001,4
2020-02-17,sg:27f74b873fd14278a3f8340865698fd8,511076105062,4
2020-02-17,sg:27f74b873fd14278a3f8340865698fd8,510430102001,4
2020-02-17,sg:f57c5bd356fe49b2aaa9b85ebfb72f06,
2020-02-17,sg:2ad8eaf19aea4aae8facfaeda846d156,511210215002,4
2020-02-17,sg:2ad8eaf19aea4aae8facfaeda846d156,511552101004,4
2020-02-17,sg:2ad8eaf19aea4aae8facfaeda846d156,511210210001,4
2020-02-17,sg:5597636f115c41a380c25a7530bd7ce1,250092532033,6
2020-02-17,sg:5597636f115c41a380c25a7530bd7ce1,511076110231,4
2020-02-17,sg:fc76cdf372d14a74a1a96ca3fdbbcf48,
2020-02-17,sg:09fd88d83f6d4623878155f48802444f,511076107022,4
2020-02-17,sg:09fd88d83f6d4623878155f48802444f,511076108003,4
2020-02-17,sg:09fd88d83f6d4623878155f48802444f,511076105062,4
2020-02-17,sg:09fd88d83f6d4623878155f48802444f,511076116011,4
2020-02-17,sg:37d99fd082414ba49fa8bf9a32bd98f3,511210213001,4
2020-02-17,sg:f4b5f4872a88413d877e8c09ae57a897,511210203005,8
2020-02-17,sg:1cd43b4c599e4eb4895cbfb5f179b083,511552106003,4
2020-02-17,sg:1cd43b4c599e4eb4895cbfb5f179b083,510719301001,4
2020-02-17,sg:1cd43b4c599e4eb4895cbfb5f179b083,511210210003,4
2020-02-17,sg:1cd43b4c599e4eb4895cbfb5f179b083,540639503002,4
2020-02-17,sg:d6d6cf51ce094c0abcce614c7d5a70bb,511210209001,4
2020-02-17,sg:d6d6cf51ce094c0abcce614c7d5a70bb,511552107001,4
2020-02-17,sg:d6d6cf51ce094c0abcce614c7d5a70bb,511210210001,4
2020-02-17,sg:d6d6cf51ce094c0abcce614c7d5a70bb,511552102022,4
2020-02-17,sg:d6d6cf51ce094c0abcce614c7d5a70bb,511970503012,4
2020-02-17,sg:d6d6cf51ce094c0abcce614c7d5a70bb,511210205004,4
2020-02-17,sg:87f58dcadbcb44beae3241da5e174dcb,511076110251,4
2020-02-17,sg:87f58dcadbcb44beae3241da5e174dcb,510430101001,4
2020-02-17,sg:87f58dcadbcb44beae3241da5e174dcb,511076110191,4
2020-02-17,sg:87f58dcadbcb44beae3241da5e174dcb,511076119003,4
2020-02-17,sg:87f58dcadbcb44beae3241da5e174dcb,511076110242,4
2020-02-17,sg:87f58dcadbcb44beae3241da5e174dcb,511076112042,4
2020-02-17,sg:87f58dcadbcb44beae3241da5e174dcb,511076110171,4
2020-02-17,sg:87f58dcadbcb44beae3241da5e174dcb,511076105051,4
2020-02-17,sg:bca668d773384b9096f2c71525252472,510639202001,4
2020-02-17,sg:bca668d773384b9096f2c71525252472,511210210002,4
2020-02-17,sg:ffa9dd7a2bd047d385503dfa17a15489,511210215002,4
2020-02-17,sg:ffa9dd7a2bd047d385503dfa17a15489,511210209001,4
2020-02-17,sg:19df15b87615413aa4dfd4accbda3108,510639202002,4
2020-02-17,sg:19df15b87615413aa4dfd4accbda3108,510719303003,4
2020-02-17,sg:19df15b87615413aa4dfd4accbda3108,511210211003,4
2020-02-17,sg:129bc8470dc842a885fe35c7ad7eeee8,511210206003,4
2020-02-17,sg:61f238504c294b48ad26ecfdf5120bff,
2020-02-17,sg:f1e40ef001e743b29595d27499dd0e22,
2020-02-17,sg:639210e2897b45a5b7264ce792891349,511210202011,4
2020-02-17,sg:6f8d2cef6fce4472911012a41bf03975,120710019101,4
2020-02-17,sg:6f8d2cef6fce4472911012a41bf03975,511552101002,4
2020-02-17,sg:6f8d2cef6fce4472911012a41bf03975,511552105002,4
2020-02-17,sg:6f8d2cef6fce4472911012a41bf03975,511552104003,4
2020-02-17,sg:6f8d2cef6fce4472911012a41bf03975,511552106003,4
2020-02-17,sg:9fe9a6722fc948e09bf5a3c1499ca958,
2020-02-17,sg:864337c76ae84032b40d529b4d17a5c1,511210215004,4
2020-02-17,sg:864337c76ae84032b40d529b4d17a5c1,510350802004,4
2020-02-17,sg:864337c76ae84032b40d529b4d17a5c1,540550019001,4
2020-02-17,sg:3c8ede17cb3948ffaecbe3656dd9bafa,511076110092,4
2020-02-17,sg:3c8ede17cb3948ffaecbe3656dd9bafa,516003005001,4
2020-02-17,sg:3c8ede17cb3948ffaecbe3656dd9bafa,511076101022,4
2020-02-17,sg:3c8ede17cb3948ffaecbe3656dd9bafa,511076102012,4
2020-02-17,sg:3622cbb8b7ff4780b0c0e59d4655305b,517500101011,4
2020-02-17,sg:e4cf311fca554f289ab814d75617232e,510594208003,6
2020-02-17,sg:e4cf311fca554f289ab814d75617232e,510594212001,4
2020-02-17,sg:e4cf311fca554f289ab814d75617232e,511076110041,4
2020-02-17,sg:e4cf311fca554f289ab814d75617232e,511076104002,4
2020-02-17,sg:e4cf311fca554f289ab814d75617232e,511076105041,4
2020-02-17,sg:e4cf311fca554f289ab814d75617232e,511076105073,4
2020-02-17,sg:f86dd314df8d439f8cbd56a66da97c9a,
2020-02-17,sg:3c76d375210044768a62b72bd831f419,510594825022,6
2020-02-17,sg:3c76d375210044768a62b72bd831f419,511076105043,4
2020-02-17,sg:3c76d375210044768a62b72bd831f419,511076103004,4
2020-02-17,sg:3c76d375210044768a62b72bd831f419,240217523033,4
2020-02-17,sg:361cded9d00b476fa624fe8d07183c22,511552101003,4
2020-02-17,sg:361cded9d00b476fa624fe8d07183c22,517500102002,4
2020-02-17,sg:361cded9d00b476fa624fe8d07183c22,517500102004,4
2020-02-17,sg:25d381c5fd4e40b4a1e5a42253683166,511076105043,5
2020-02-17,sg:25d381c5fd4e40b4a1e5a42253683166,510690501004,4
2020-02-17,sg:25d381c5fd4e40b4a1e5a42253683166,511076110242,4
2020-02-17,sg:25d381c5fd4e40b4a1e5a42253683166,511539015051,4
2020-02-17,sg:25d381c5fd4e40b4a1e5a42253683166,511076101022,4
2020-02-17,sg:25d381c5fd4e40b4a1e5a42253683166,511076101011,4
2020-02-17,sg:25d381c5fd4e40b4a1e5a42253683166,511076106021,4
2020-02-17,sg:25d381c5fd4e40b4a1e5a42253683166,511076107012,4
2020-02-17,sg:25d381c5fd4e40b4a1e5a42253683166,511076105072,4
2020-02-17,sg:25d381c5fd4e40b4a1e5a42253683166,510594805013,4
2020-02-17,sg:25d381c5fd4e40b4a1e5a42253683166,511076101021,4
2020-02-17,sg:25d381c5fd4e40b4a1e5a42253683166,511076106013,4
2020-02-17,sg:25d381c5fd4e40b4a1e5a42253683166,540379725011,4
2020-02-17,sg:25d381c5fd4e40b4a1e5a42253683166,511076112021,4
2020-02-17,sg:25d381c5fd4e40b4a1e5a42253683166,511076105052,4
2020-02-17,sg:25d381c5fd4e40b4a1e5a42253683166,511076106043,4
2020-02-17,sg:25d381c5fd4e40b4a1e5a42253683166,511076110091,4
2020-02-17,sg:25d381c5fd4e40b4a1e5a42253683166,510594917022,4
2020-02-17,sg:5c981354e4764b4cb3918b756c205457,511552103001,4
2020-02-17,sg:5c981354e4764b4cb3918b756c205457,511210215001,4
2020-02-17,sg:736e79e27bfb4e4892e199d1dc7bd72a,510719302003,4
2020-02-17,sg:736e79e27bfb4e4892e199d1dc7bd72a,511210204004,4
2020-02-17,sg:0d99ee1e157d4657a539f5b85d72a9aa,511210209001,4
2020-02-17,sg:e9e8a9570f1a49aeb680770a12d6cd46,510719303004,4
2020-02-17,sg:e9e8a9570f1a49aeb680770a12d6cd46,511210213001,4
2020-02-17,sg:e9e8a9570f1a49aeb680770a12d6cd46,511552107003,4
2020-02-17,sg:e9e8a9570f1a49aeb680770a12d6cd46,511210211003,4
2020-02-17,sg:e9e8a9570f1a49aeb680770a12d6cd46,511210203001,4
2020-02-17,sg:e9e8a9570f1a49aeb680770a12d6cd46,511552106003,4
2020-02-17,sg:e9e8a9570f1a49aeb680770a12d6cd46,511210212002,4
2020-02-17,sg:d788fceea7b445eba331cfe41b917033,
2020-02-17,sg:42146e017df54c73ae2b4e912f0537c9,517500102005,4
2020-02-17,sg:42146e017df54c73ae2b4e912f0537c9,511210209001,4
2020-02-17,sg:42146e017df54c73ae2b4e912f0537c9,511210211002,4
2020-02-17,sg:42146e017df54c73ae2b4e912f0537c9,511210212001,4
2020-02-17,sg:9d70cb40b1b2499b86327fd9a1bc2922,511076104002,7
2020-02-17,sg:9d70cb40b1b2499b86327fd9a1bc2922,511076105052,4
2020-02-17,sg:9d70cb40b1b2499b86327fd9a1bc2922,510619307051,4
2020-02-17,sg:661e595dcac4404db117a7d8e3c31d19,511552102012,4
2020-02-17,sg:661e595dcac4404db117a7d8e3c31d19,511552105003,4
2020-02-17,sg:acb4136198cd4cb6a58ee28b073689da,511076110132,4
2020-02-17,sg:12a9e9bcc1914b909f77f67c21710bef,510890106012,4
2020-02-17,sg:87bd071c14994d23a4995f8ec46bab71,
2020-02-17,sg:e6a62659372945898c8881059de321dc,
2020-02-17,sg:96930b5c36624941bd32b6dc965fe846,
2020-02-17,sg:6eaf7719550e48f9b0a6b58aaa8dc515,511210215001,6
2020-02-17,sg:6eaf7719550e48f9b0a6b58aaa8dc515,510350805001,4
2020-02-17,sg:6eaf7719550e48f9b0a6b58aaa8dc515,511210208003,4
2020-02-17,sg:6eaf7719550e48f9b0a6b58aaa8dc515,517500101023,4
2020-02-17,sg:6eaf7719550e48f9b0a6b58aaa8dc515,511210209002,4
2020-02-17,sg:6eaf7719550e48f9b0a6b58aaa8dc515,511210215004,4
2020-02-17,sg:6eaf7719550e48f9b0a6b58aaa8dc515,511552105001,4
2020-02-17,sg:f7aa241929da440b913c9806b982c0de,
2020-02-17,sg:fe39b90b91c44b25bce304b00ae3c6b3,510719302002,6
2020-02-17,sg:fe39b90b91c44b25bce304b00ae3c6b3,510890111002,4
2020-02-17,sg:fe39b90b91c44b25bce304b00ae3c6b3,511210203005,4
2020-02-17,sg:fe39b90b91c44b25bce304b00ae3c6b3,511210203002,4
2020-02-17,sg:fe39b90b91c44b25bce304b00ae3c6b3,511210215002,4
2020-02-17,sg:fe39b90b91c44b25bce304b00ae3c6b3,511210210001,4
2020-02-17,sg:fe39b90b91c44b25bce304b00ae3c6b3,511210215003,4
2020-02-17,sg:fe39b90b91c44b25bce304b00ae3c6b3,511210211003,4
2020-02-17,sg:fe39b90b91c44b25bce304b00ae3c6b3,511210204001,4
2020-02-17,sg:fe39b90b91c44b25bce304b00ae3c6b3,510719301002,4
2020-02-17,sg:fe39b90b91c44b25bce304b00ae3c6b3,517700031001,4
2020-02-17,sg:fe39b90b91c44b25bce304b00ae3c6b3,511210212004,4
2020-02-17,sg:fe39b90b91c44b25bce304b00ae3c6b3,511210203003,4
2020-02-17,sg:fe39b90b91c44b25bce304b00ae3c6b3,511552107002,4
2020-02-17,sg:fe39b90b91c44b25bce304b00ae3c6b3,510639201022,4
2020-02-17,sg:fe39b90b91c44b25bce304b00ae3c6b3,511210213001,4
2020-02-17,sg:fe39b90b91c44b25bce304b00ae3c6b3,511552101002,4
2020-02-17,sg:fe39b90b91c44b25bce304b00ae3c6b3,511210211001,4
2020-02-17,sg:fe39b90b91c44b25bce304b00ae3c6b3,510670203002,4
2020-02-17,sg:fe39b90b91c44b25bce304b00ae3c6b3,511210208002,4
2020-02-17,sg:49ebd14d846e418b983f7d4f1bc6df7f,511076105073,4
2020-02-17,sg:49ebd14d846e418b983f7d4f1bc6df7f,511076103002,4
2020-02-17,sg:49ebd14d846e418b983f7d4f1bc6df7f,511076103003,4
2020-02-17,sg:e66735cb362443ab83ab93c348c3ee6f,510350805003,4
